round_trip_bps,sharpe,cagr,total_return
0,0.8390286936735374,0.2091542413754175,43.46287388518125
2,0.6528530467535508,0.14975224075483773,15.25110241747931
5,0.3735895763735705,0.06605571217083583,2.5896064967962857
10,-0.09184954092639663,-0.06016690075996589,-0.7105660789073178
20,-1.02272777552633,-0.2696850266370546,-0.9981253843907645
